Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,eps
2017-10-30,213.10613197708474,213.28362928648758,208.1923273673806,209.48150634765625,4228100.0,0.0,0,2.51
2017-11-06,208.91168446708735,209.38811343084777,201.2887355197751,203.79234313964844,4871900.0,0.0,0,2.51
2017-11-13,205.0534741083781,207.1740766701502,200.07426958691215,201.78382873535156,6305000.0,0.0,0,2.51
2017-11-20,202.35370145867844,204.67982595327445,201.83056042885542,202.71803283691406,4252700.0,0.0,0,2.51
2017-11-27,202.82080602061737,218.49642145921683,202.1201676157174,215.64715576171875,9373200.0,0.0,0,2.51
2017-12-04,219.31851371786578,227.0628974685927,218.29090499735972,224.88624572753906,8594000.0,0.0,0,2.51
2017-12-08,,,,,,0.5,0,2.51
2017-12-11,224.364766839511,227.9314594602971,222.10866505846798,224.7205047607422,8122900.0,0.0,0,2.51
2017-12-18,227.482138056458,238.81879991122256,225.00137148275914,234.05384826660156,14804300.0,0.0,0,2.51
2017-12-25,234.40960420508802,235.20532944132495,231.47949379447562,233.60452270507812,3811700.0,0.0,0,3.18
2018-01-01,234.81213535544913,254.05919702009308,234.03513698652932,248.93850708007812,10075200.0,0.0,0,3.18
2018-01-08,251.72815096956813,254.5365722044136,246.78533073898964,254.48977661132812,8243700.0,0.0,0,3.18
2018-01-15,254.88298815510902,257.12037787821083,250.14611905519814,256.8020935058594,6370200.0,0.0,0,3.18
2018-01-22,255.6131077254553,256.5960722210664,248.72312855448695,251.68133544921875,6736500.0,0.0,0,3.18
2018-01-29,250.41756049486497,253.27277732721768,239.3898275717098,239.53024291992188,9346400.0,0.0,0,3.18
2018-02-05,236.35674725566653,242.58209009374625,211.75497628581704,220.29258728027344,15090400.0,0.0,0,3.18
2018-02-12,221.68742433059268,231.90072037478492,220.36746282823935,228.5961456298828,9206500.0,0.0,0,3.18
2018-02-19,227.81913743766648,236.1320690935294,224.9077401057141,236.11334228515625,5597100.0,0.0,0,3.18
2018-02-26,236.8435553288718,239.5770839766457,222.80144730542088,225.9000701904297,8365100.0,0.0,0,3.18
2018-03-05,224.11199969079823,231.59176641705693,221.09762654553145,231.33900451660156,7629500.0,0.0,0,3.18
2018-03-09,,,,,,0.5,0,3.18
2018-03-12,231.78353056832884,238.38768504034044,230.4420529685267,236.4270782470703,8665900.0,0.0,0,3.18
2018-03-19,235.66722040631345,242.02747619371536,214.72902257179445,215.2731170654297,17141900.0,0.0,0,3.18
2018-03-26,219.27881099710604,227.56215774626514,217.1868716958723,225.2450714111328,8372000.0,0.0,0,3.72
2018-04-02,224.38199395403467,226.96174426581766,217.36507711394214,219.78533935546875,8232000.0,0.0,0,3.72
2018-04-09,221.10805363906562,231.66157776145124,219.5695849173454,229.3538818359375,6760200.0,0.0,0,3.72
2018-04-16,230.41389324610063,241.5302766659374,230.301326913264,231.82102966308594,7951800.0,0.0,0,3.72
2018-04-23,232.02743900737468,238.17193830426027,228.18127425545157,234.83233642578125,6899700.0,0.0,0,3.72
2018-04-30,235.5452702703022,237.28074437922646,221.96171633784584,229.77601623535156,7009600.0,0.0,0,3.72
2018-05-07,230.47960357851926,236.58657145805972,225.98613921447946,235.36705017089844,7553900.0,0.0,0,3.72
2018-05-14,236.96176986067738,238.06871026495105,231.00488684976193,234.00677490234375,6066700.0,0.0,0,3.72
2018-05-21,235.4608403655217,240.43271120081823,233.1156128718412,235.9298858642578,5839800.0,0.0,0,3.72
2018-05-28,234.73849557537463,239.02557810893154,231.0611807508227,237.89987182617188,4836900.0,0.0,0,3.72
2018-06-04,238.94112462641945,244.4852306230276,234.28818775261465,244.04432678222656,5950000.0,0.0,0,3.72
2018-06-11,244.03501955647258,250.16075296954642,244.03501955647258,248.18136596679688,6733800.0,0.0,0,3.72
2018-06-18,246.80235370067172,248.26577334637258,226.5489727787424,226.80226135253906,14760000.0,0.0,0,3.72
2018-06-22,,,,,,0.65,0,5.91
2018-06-25,225.4825890818435,226.04693618940937,209.22015834374017,213.56558227539062,14487000.0,0.0,0,5.91
2018-07-02,211.97603086496076,217.6946921052404,211.87256770091835,214.7036895751953,5718000.0,0.0,0,5.91
2018-07-09,215.58785472833378,223.10299282646912,215.37151349691305,219.8580322265625,6640800.0,0.0,0,5.91
2018-07-16,218.5130088039301,223.24406998201604,215.4373439888031,220.96788024902344,8881200.0,0.0,0,5.91
2018-07-23,220.90202818232396,229.6211065256933,220.31888001535668,226.52662658691406,7741800.0,0.0,0,5.91
2018-07-30,226.46079914115012,233.84425708193157,224.5890616893069,228.8592529296875,6188000.0,0.0,0,5.91
2018-08-06,227.9562996460977,234.85067202437116,226.05634627895847,227.39195251464844,5841700.0,0.0,0,5.91
2018-08-13,227.6177161126236,233.88190959556184,225.6425153146699,232.26412963867188,4689200.0,0.0,0,5.91
2018-08-20,232.64031865908677,237.2961320513835,229.32011144213533,230.4582061767578,5734900.0,0.0,0,5.91
2018-08-27,231.69975675079098,234.9917481475735,228.97211247709149,229.45179748535156,6137900.0,0.0,0,5.91
2018-09-03,229.40479125225355,233.57151971025937,226.09399844741918,231.35177612304688,6067300.0,0.0,0,5.91
2018-09-07,,,,,,0.65,0,5.91
2018-09-10,232.0679416540922,242.67734015501216,231.5492563681073,240.8949737548828,6910500.0,0.0,0,5.91
2018-09-17,242.62075403841612,244.48802103037664,225.05157642995346,233.23733520507812,17226100.0,0.0,0,3.46
2018-09-24,232.50170479474704,233.048680612775,223.98588518066782,227.07911682128906,10168600.0,0.0,0,3.46
2018-10-01,228.67290531243407,229.68198518642757,219.66669044082911,222.61846923828125,6541600.0,0.0,0,3.46
2018-10-08,221.5433937058999,225.01385791943622,204.4645965557832,208.416015625,11380700.0,0.0,0,3.46
