Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,eps
2009-12-31,6.854499816894531,6.863999843597412,6.72599983215332,6.72599983215332,90460000,0,0,0.45
2010-01-05,6.671500205993652,6.77400016784668,6.5904998779296875,6.734499931335449,177038000,0,0,0.45
2010-01-15,6.459000110626221,6.482500076293945,6.353000164031982,6.35699987411499,307530000,0,0,0.45
2010-01-20,6.356500148773193,6.460000038146973,6.254000186920166,6.289000034332275,181494000,0,0,0.45
2010-01-25,6.105000019073486,6.113999843597412,5.906000137329102,6.015500068664551,240478000,0,0,0.45
2010-02-04,5.932000160217285,6.016499996185303,5.7870001792907715,5.796999931335449,255680000,0,0,0.85
2010-02-09,5.909999847412109,5.954500198364258,5.849999904632568,5.901500225067139,184460000,0,0,0.85
2010-02-19,5.895500183105469,5.954500198364258,5.849999904632568,5.875999927520752,142312000,0,0,0.85
2010-02-24,5.8979997634887695,5.989999771118164,5.857500076293945,5.986000061035156,147798000,0,0,0.85
2010-03-01,5.934999942779541,6.232999801635742,5.876500129699707,6.2270002365112305,265930000,0,0,0.85
2010-03-11,6.522500038146973,6.681000232696533,6.51800012588501,6.678999900817871,144816000,0,0,0.85
2010-03-16,6.561999797821045,6.614500045776367,6.525000095367432,6.5894999504089355,82650000,0,0,0.85
2010-03-26,6.744999885559082,6.8495001792907715,6.688000202178955,6.752999782562256,131314000,0,0,0.85
2010-03-31,6.800000190734863,6.840000152587891,6.723999977111816,6.78849983215332,92012000,0,0,0.85
2010-04-05,6.642499923706055,6.686999797821045,6.539000034332275,6.57450008392334,116330000,0,0,0.85
2010-04-15,7.227499961853027,7.354499816894531,7.199999809265137,7.290999889373779,156592000,0,0,0.85
2010-04-20,7.191500186920166,7.23199987411499,7.105000019073486,7.210000038146973,86234000,0,0,0.85
2010-04-30,7.070000171661377,7.070000171661377,6.8454999923706055,6.855000019073486,122270000,0,0,0.66
2010-05-05,6.400000095367432,6.58050012588501,6.377500057220459,6.546500205993652,189162000,0,0,0.66
2010-05-10,6.486499786376953,6.610499858856201,6.4629998207092285,6.564499855041504,136122000,0,0,0.66
2010-05-20,6.131999969482422,6.25,5.939000129699707,5.985499858856201,171888000,0,0,0.66
2010-05-25,5.927000045776367,6.259500026702881,5.925000190734863,6.243000030517578,138268000,0,0,0.66
