Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-13,90.47940640704479,90.57909380983013,89.46441745373035,89.53691864013672,2047800,0.0,0
2013-05-14,89.62753314562931,91.2768969520617,89.60940439370428,91.24064636230469,1921900,0.0,0
2013-05-15,91.10470430081612,91.41283084291052,90.43408570556511,90.87814331054688,2054200,0.0,0
2013-05-16,90.84189321979731,91.34033016675583,89.4734698092253,89.66378021240234,1776300,0.0,0
2013-05-17,90.12597152822225,90.69690972704946,89.5912908365963,90.66972351074219,2222600,0.0,0
2013-05-20,90.67878310312997,92.03814926316855,90.26191164374274,91.69377899169922,2390900,0.0,0
2013-05-21,91.88408078173062,93.38844917610305,91.75720717185501,92.59095001220703,2796900,0.0,0
2013-05-22,92.50942502646096,93.25254511785367,89.71819076548512,90.3072509765625,3251200,0.0,0
2013-05-23,89.38284107946622,90.36158623528998,88.81190986228212,89.80877685546875,1649000,0.0,0
2013-05-24,89.41910986634575,89.41910986634575,88.22286784825096,88.6488037109375,2543100,0.0,0
2013-05-28,89.55503601542244,89.80878324110189,86.97224187676609,87.479736328125,4178600,0.0,0
2013-05-29,87.43441171633583,88.35877742255592,87.07191278511719,87.49784851074219,2446000,0.0,0
2013-05-30,87.67909648583847,87.99628046498431,86.89066181131123,87.47065734863281,2947600,0.0,0
2013-05-31,87.22600512168862,88.78474626752094,87.10819586358534,87.30756378173828,2273500,0.0,0
2013-06-03,87.46159075779683,88.54908054822926,87.01752631925612,88.5400161743164,2263600,0.0,0
2013-06-04,88.48568462243419,89.7181773082816,88.31349600902922,89.15630340576172,3045500,0.0,0
2013-06-05,88.81189836693703,88.99314437347766,87.16253481668616,87.98721313476562,2174500,0.0,0
2013-06-06,87.91472498592015,88.37690440892283,86.6731683212107,87.76065826416016,2478500,0.0,0
2013-06-07,88.57627986199152,90.47939073388623,88.340661418126,90.42501831054688,2508400,0.0,0
2013-06-10,90.49754735411776,90.60629914838027,89.30130527360858,89.4100570678711,1842300,0.0,0
2013-06-11,88.45845941389003,89.52782739310403,88.00533750598734,88.84814453125,1563000,0.0,0
2013-06-12,89.33753335103016,89.62753114853145,88.15941340950395,88.34972381591797,1289900,0.0,0
2013-06-13,88.41327224968823,90.62791055676114,88.1318989609704,90.38285064697266,1424300,0.15,0
2013-06-14,90.31929596594918,91.44476809589267,89.60225923626243,89.96531677246094,1534900,0.0,0
2013-06-17,90.88201243158542,90.94554696978301,88.65829666992447,89.32087707519531,2504600,0.0,0
2013-06-18,89.51150476036834,91.10894698597532,89.16659695333612,90.29207611083984,2195300,0.0,0
2013-06-19,91.6353652900419,93.91354441759736,90.09237952581077,91.25415802001953,4496600,0.0,0
2013-06-20,88.80355710916038,88.92155482448571,86.3801582564208,86.87028503417969,4945600,0.0,0
2013-06-21,87.5873089537028,88.0683573146081,85.92632516341857,87.5510025024414,3632400,0.0,0
2013-06-24,86.56167625634454,87.76883284847379,85.86278919931176,87.042724609375,2710500,0.0,0
2013-06-25,88.08651578029684,89.23013785674644,87.75068629291218,88.21358489990234,2240600,0.0,0
2013-06-26,89.01229677565341,90.17407541917125,88.9396838792468,89.28459167480469,2777200,0.0,0
2013-06-27,89.9925710635393,90.33747201468292,89.61136365573607,90.19225311279297,1941500,0.0,0
2013-06-28,89.77473515739955,90.39192411824293,89.47521209716797,89.47521209716797,2245400,0.0,0
2013-07-01,89.60228691747102,90.51900592151011,89.44798966746158,89.75658416748047,1975900,0.0,0
2013-07-02,89.63857357834073,90.2376126798012,88.89430867970974,89.1938247680664,1740900,0.0,0
2013-07-03,88.83983886062717,89.17566829776162,88.53124445197385,88.73999786376953,783900,0.0,0
2013-07-05,89.48426181377417,90.03792300000836,89.11213285853691,89.8200912475586,1056300,0.0,0
2013-07-08,90.01978307354314,90.31022775012147,89.52057803969882,89.70211029052734,1913400,0.0,0
2013-07-09,90.31023381005893,96.52757012962097,90.2103927965906,93.62312316894531,15122500,0.0,0
2013-07-10,93.19655474168204,96.63651409837445,92.58843708640977,93.48699951171875,6783500,0.0,0
2013-07-11,94.39461756454676,96.19174890737624,94.31293323861027,94.75767517089844,3983100,0.0,0
2013-07-12,92.64287777017148,93.7683501996017,92.198135805475,92.84255981445312,5071300,0.0,0
2013-07-15,92.83348169088188,94.33109010181991,92.70641255780819,94.12232971191406,2218200,0.0,0
2013-07-16,93.8318619354582,94.37645171453802,93.44157628698258,93.94985961914062,1905800,0.0,0
2013-07-17,94.03153876263481,95.25685184872066,93.5414121432512,94.63058471679688,2141400,0.0,0
2013-07-18,94.32201536285775,98.91468179364098,94.2584807938918,98.62423706054688,4659400,0.0,0
2013-07-19,98.43361367544001,98.43361367544001,97.4170607036937,98.05240631103516,2387500,0.0,0
2013-07-22,98.08870823184901,98.8238948184852,97.70750088505598,97.79826354980469,2305200,0.0,0
2013-07-23,97.97073670891997,98.02519293351897,96.61834711688839,96.92694854736328,2080100,0.0,0
2013-07-24,97.03586598915379,97.29907568597388,96.01022761463612,96.10099029541016,1280500,0.0,0
2013-07-25,96.11002461858384,96.30970657967339,92.5339198511505,95.18423461914062,3956100,0.0,0
2013-07-26,95.02089204054832,95.55639664480506,94.52168696475991,94.92105102539062,1831700,0.0,0
2013-07-29,94.48537393123244,94.91196607087892,93.69573113420356,93.84095001220703,1301400,0.0,0
2013-07-30,94.51260936067709,94.75767619061956,93.77742272034554,93.99525451660156,1241400,0.0,0
2013-07-31,92.5793449833708,97.08124171237667,92.5793449833708,96.20990753173828,5473500,0.0,0
2013-08-01,96.92693636050522,100.13998477808941,96.70002622020759,99.84046173095703,5120900,0.0,0
2013-08-02,98.68776994865414,99.91308342912687,98.66053491263375,99.06897735595703,1717600,0.0,0
2013-08-05,98.9328109152638,99.58631315954436,98.70590079848567,99.31401824951172,1429400,0.0,0
2013-08-06,99.23235114657847,99.70432122446746,98.35193863278226,98.72406768798828,1567800,0.0,0
2013-08-07,98.04333383170783,98.51531081803627,97.59859187996418,98.00703430175781,1598300,0.0,0
2013-08-08,98.54254870032287,99.19605110020187,98.47901412948735,99.00544738769531,1596400,0.0,0
2013-08-09,98.50621984753785,99.09618754245757,97.95255860266289,98.224853515625,1134200,0.0,0
2013-08-12,97.6439770298546,99.21419138388345,97.54413601026337,98.96913146972656,1720300,0.0,0
2013-08-13,98.82391736508147,99.59541750333122,98.2067214093311,98.578857421875,1603500,0.0,0
2013-08-14,98.57884272818949,99.01450632334065,97.77104317596321,98.59699249267578,1219200,0.0,0
2013-08-15,98.02519409090546,98.41547986288698,97.42614791424825,98.0615005493164,2224200,0.0,0
2013-08-16,98.07058385134602,98.89653331650247,97.5078441046603,98.64239501953125,1782900,0.0,0
2013-08-19,98.3246910949574,99.11433385047944,98.0614745348677,98.63328552246094,1804400,0.0,0
2013-08-20,98.56977461571756,99.74971024750349,98.05241971480345,99.1234359741211,1525900,0.0,0
2013-08-21,98.92374994344546,98.97821308986447,97.58044569408267,98.0887222290039,1555900,0.0,0
2013-08-22,98.23395223143885,100.55751011819362,98.12503285871644,100.39413452148438,1348700,0.0,0
2013-08-23,100.39409243755576,100.64823060929447,99.58629313820947,100.46670532226562,1193400,0.0,0
2013-08-26,100.56655969649206,102.8719602326206,100.52117490631963,101.69203186035156,2502600,0.0,0
2013-08-27,100.29428256886258,100.85702221283697,97.75288621350805,98.4336166381836,2348200,0.0,0
2013-08-28,98.433588603387,99.25046626529291,97.96161869025579,98.47897338867188,1119400,0.0,0
2013-08-29,98.47899994786323,99.38664050037809,98.26116815418906,98.5516128540039,927400,0.0,0
2013-08-30,98.714980589274,98.742208695727,96.97230560406202,97.44428253173828,1194400,0.0,0
2013-09-03,98.43361773876444,98.68776291693985,96.91785963814547,97.66212463378906,1555100,0.0,0
2013-09-04,97.51689114154915,97.93440491320227,97.22644647758406,97.67118835449219,1665800,0.0,0
2013-09-05,97.54413663566683,99.3594178402394,97.54413663566683,98.97821044921875,1460500,0.0,0
2013-09-06,99.3781180460636,99.78712307199622,97.61487458626809,98.30563354492188,1511800,0.15,0
2013-09-09,98.52379033584387,99.24181509111068,97.8239403503295,99.1600112915039,2203000,0.0,0
2013-09-10,99.77800678165009,101.34129968902921,99.74165032632908,100.51420593261719,1677300,0.0,0
2013-09-11,100.4596884831482,100.58693262706606,99.54170692978161,100.2052001953125,1356400,0.0,0
2013-09-12,100.06887373109602,100.08705542993997,97.9238909304097,98.5146713256836,2306500,0.0,0
2013-09-13,98.81461340085052,98.97821402969775,96.68780522583637,97.46945190429688,2974200,0.0,0
2013-09-16,98.93275576019067,100.88687223998453,98.66917661321513,99.587158203125,2673200,0.0,0
2013-09-17,99.87801422000551,101.32315426674694,99.78712652252878,100.59603881835938,2575500,0.0,0
2013-09-18,102.88644925921514,106.2947902055357,102.25022838961694,105.6585693359375,6671000,0.0,0
2013-09-19,104.18613581282979,106.68558517469165,104.1043389803532,106.18569946289062,3291200,0.0,0
2013-09-20,106.77647978982417,107.5308537817109,106.07663008530294,106.18569946289062,2624800,0.0,0
2013-09-23,104.67691168840034,105.43129242775811,103.72258087440905,104.44060516357422,2022300,0.0,0
2013-09-24,104.38609763299974,105.32225396357018,104.14978410458939,104.2679443359375,1291200,0.0,0
2013-09-25,104.5587568209402,104.64055363190504,102.63190659601399,103.22268676757812,2426100,0.0,0
2013-09-26,103.58625623897025,104.277014992875,102.58647802906984,103.21360778808594,1660200,0.0,0
2013-09-27,102.72282719216493,103.54992108442822,102.63193950607639,103.40449523925781,1052100,0.0,0
2013-09-30,102.31380870066951,104.29519037248106,102.19565542578388,103.7135009765625,1709900,0.0,0
2013-10-01,103.83168601921405,104.81328977550938,103.49540085154216,104.75875854492188,1456300,0.0,0
2013-10-02,104.07709646654351,104.84965232661824,103.54084724225542,104.77693939208984,1198500,0.0,0
2013-10-03,104.4042718227643,104.67693485813568,101.61397779498978,103.20453643798828,2162800,0.0,0
2013-10-04,103.10456867712716,104.50426126122986,102.73192014197163,104.27703857421875,1143100,0.0,0
2013-10-07,103.38631069961997,103.9407345469058,102.3501759207578,103.33177947998047,1264700,0.0,0
2013-10-08,103.23180526041791,103.61353768238764,101.75939986016749,101.86846923828125,1164200,0.0,0
2013-10-09,102.0956838417381,102.8318830165511,101.11408031913071,102.32290649414062,1518900,0.0,0
2013-10-10,103.52265568947509,104.62241264231395,102.90460971477458,104.57696533203125,1246900,0.0,0
2013-10-11,104.03163966545092,105.33135378094504,103.62264158101503,105.31317901611328,1041400,0.0,0
2013-10-14,104.7860212026039,104.95871267363901,103.91348686639779,104.85873413085938,899800,0.0,0
2013-10-15,106.2584132268212,111.33910882345054,106.2038750704506,109.13959503173828,6195500,0.0,0
2013-10-16,108.94873017629453,113.02055660932199,108.7942134879877,112.02986907958984,4127600,0.0,0
2013-10-17,110.86647396468193,113.85671781582944,110.49382550526468,113.78401184082031,4344800,0.0,0
2013-10-18,113.85673573097715,115.09282764632994,113.34775915440333,114.9201431274414,2023900,0.0,0
2013-10-21,114.72016819208326,116.21983901077577,114.44749824894473,115.80175018310547,2227800,0.0,0
2013-10-22,117.12872649298377,120.2462284442465,117.11964257972255,117.8740234375,4792200,0.0,0
2013-10-23,116.94694739913454,118.24666811946095,116.57429893882136,117.99217987060547,2649900,0.0,0
2013-10-24,118.59205463947744,119.964488472209,118.21941999263362,119.58275604248047,2299400,0.0,0
2013-10-25,119.9372030674207,120.47344516340709,119.21917176659828,120.02808380126953,2464100,0.0,0
2013-10-28,119.44644514254725,121.46418412991366,119.27375364573862,120.45531463623047,3100600,0.0,0
2013-10-29,121.14604792040528,121.2369425473022,119.97358489744326,121.00971984863281,1826700,0.0,0
2013-10-30,120.92790896071043,121.64592650294135,120.08263340817469,120.70977020263672,2302000,0.0,0
2013-10-31,119.99177747282275,120.48257244426317,117.98312253234482,119.06470489501953,3417500,0.0,0
2013-11-01,119.76454503048465,122.46395182569134,119.5918535588911,122.38214111328125,3728600,0.0,0
2013-11-04,122.38210835223195,123.66364737024314,121.87313185762109,122.80928802490234,2474500,0.0,0
2013-11-05,122.12765406199088,124.41806279314727,121.60049572640716,123.81819152832031,2670600,0.0,0
2013-11-06,124.34535186606121,124.49986164247603,119.90087627523137,120.6734390258789,5439500,0.0,0
2013-11-07,120.92789665763382,121.20056661034198,118.38300021330747,118.65567016601562,2846400,0.0,0
2013-11-08,118.41935477593962,120.63705014513417,118.41027086227163,120.49163818359375,2676700,0.0,0
2013-11-11,119.95539637156584,121.03697857464991,119.61002731987324,120.44620513916016,1805000,0.0,0
2013-11-12,119.79179790223586,123.70003071428584,118.8919911100263,122.36396026611328,4789000,0.0,0
2013-11-13,121.90041335221137,123.50915373622082,121.18239581842815,122.96381378173828,3447600,0.0,0
2013-11-14,123.07289972872968,124.06358731731169,122.73660072075694,124.0090560913086,3123700,0.0,0
2013-11-15,125.84498450325144,127.19013855760537,125.326910262281,126.01766204833984,3644900,0.0,0
2013-11-18,125.96316005585635,127.03565830433796,124.32715400563028,124.64527130126953,2965700,0.0,0
2013-11-19,124.6725253045425,124.80886721936638,121.72771468833297,121.79134368896484,2960600,0.0,0
2013-11-20,122.10947860163007,123.37283619757821,121.96405275222986,122.31851959228516,1716000,0.0,0
2013-11-21,122.99108244891946,126.20854906551679,122.92745345010934,125.77228546142578,2920800,0.0,0
2013-11-22,125.51785986034557,125.83596340747984,123.55465185907107,124.58170318603516,1680100,0.0,0
2013-11-25,125.25424458710195,125.40875436585281,124.25447298308335,124.71800231933594,1234500,0.0,0
2013-11-26,124.79072021805085,125.9904489643422,124.52713409725123,125.2542495727539,1495000,0.0,0
2013-11-27,126.06312285054516,127.49917165598717,125.89043141839007,127.11743927001953,1358600,0.0,0
2013-11-29,127.6537150902792,127.74460972127146,125.89046465018855,126.06315612792969,733100,0.0,0
2013-12-02,126.47217184063656,128.1172761317951,126.09043930074785,127.43560791015625,1953400,0.0,0
2013-12-03,126.75392457022711,127.24471952909543,125.13608609141214,125.46328735351562,1927300,0.0,0
2013-12-04,125.11789709864513,127.24469800832716,124.34533445616599,126.07223510742188,1187900,0.0,0
2013-12-05,125.336002307614,126.94474247727769,125.12696136262878,125.6268539428711,1161200,0.0,0
2013-12-06,127.23563240434196,127.39922609698093,126.39945450418243,126.69029235839844,1216500,0.0,0
2013-12-09,127.08109637850785,127.24469003735626,126.43577791971876,127.0719985961914,1349300,0.0,0
2013-12-10,127.07205792365708,127.54517887691756,125.761846919458,126.00751495361328,1538700,0.15,0
2013-12-11,126.362326734146,126.47150632567427,124.06036445630576,124.2059326171875,1451900,0.0,0
2013-12-12,124.25143375003812,125.13400583971568,123.98757843205289,124.05126190185547,1795700,0.0,0
2013-12-13,125.57072800588408,126.36232166310025,124.66086109041468,125.47064208984375,2583700,0.0,0
2013-12-16,127.00832926263809,128.26395014621514,126.3623314772241,127.24490356445312,3549800,0.0,0
2013-12-17,127.1993944765877,127.53604078444307,126.01656473845037,126.55338287353516,2697000,0.0,0
2013-12-18,125.65262980407155,127.5997444978021,124.9793232712983,127.1266098022461,4825100,0.0,0
2013-12-19,127.0265208092535,127.3995695771721,125.34326145979362,127.09931182861328,2688900,0.0,0
2013-12-20,126.94465923666694,130.77519187921547,126.6807900080011,129.84713745117188,3350200,0.0,0
2013-12-23,130.39305491169654,130.51134208015756,128.85537725558544,129.37400817871094,1461000,0.0,0
2013-12-24,129.41946862797207,129.54684943447387,128.41860951726738,129.2010955810547,750600,0.0,0
2013-12-26,129.7925045908328,130.5840982154351,129.5013544092811,130.38392639160156,1246400,0.0,0
2013-12-27,130.36570754697058,130.89343193089144,129.87438560799043,130.50218200683594,923500,0.0,0
2013-12-30,130.54768442373611,130.91163947338922,129.98357145110577,130.1564483642578,889300,0.0,0
2013-12-31,130.12009183481536,131.1391524499883,130.1109981616646,130.8115997314453,1102600,0.0,0
2014-01-02,130.0200091147868,131.37571615521264,126.99016374760134,127.17213439941406,3360000,0.0,0
2014-01-03,127.68161860570112,128.4277022142793,127.29947618909281,127.4268569946289,2779600,0.0,0
2014-01-06,129.83802571231863,130.110988604967,125.79821377483727,126.21675872802734,2995000,0.0,0
2014-01-07,126.78080894678082,128.272989618206,126.46236396626854,127.96363830566406,1702000,0.0,0
2014-01-08,128.32758843120132,128.63695364899473,127.37223953891568,127.71797943115234,1632800,0.0,0
2014-01-09,127.8454125030744,128.99185385630065,127.33588918318237,128.75527954101562,1451600,0.0,0
2014-01-10,128.47320560210707,129.87440842573938,127.75441684809012,129.77432250976562,1714700,0.0,0
2014-01-13,128.60968790850774,129.88349597590047,127.5997351252654,127.82720184326172,1565200,0.0,0
2014-01-14,128.2457304402156,129.956284570387,127.13569176639795,129.83799743652344,2344500,0.0,0
2014-01-15,129.91072718258567,130.2382796512563,129.14644271684088,129.7014617919922,2692200,0.0,0
2014-01-16,129.1283299492999,129.65605450382304,128.24575780094722,129.0282440185547,1928100,0.0,0
2014-01-17,127.9363978308667,129.08282523853006,127.46326310939216,127.84540557861328,2293000,0.0,0
2014-01-21,128.93722521764565,129.76519342133972,128.10924313048653,129.33755493164062,2509000,0.0,0
2014-01-22,129.88349737871593,129.96538206604703,128.86445091379548,129.47406005859375,1337100,0.0,0
2014-01-23,128.84625998912495,129.19201387456357,126.78996566989102,127.59974670410156,1836300,0.0,0
2014-01-24,126.61709013014138,126.82635564463554,122.44080409451549,122.44989776611328,3089300,0.0,0
2014-01-27,122.54993960885737,123.54169091156065,119.26532049260945,120.05690002441406,4738700,0.0,0
2014-01-28,120.09332763182795,122.50446917276321,120.09332763182795,122.23150634765625,3169700,0.0,0
2014-01-29,120.85761563996458,121.92215819098934,119.69298717986229,119.96595001220703,2647600,0.0,0
2014-01-30,121.0941739566809,122.67734725048616,121.06687906225893,121.712890625,1935900,0.0,0
2014-01-31,119.96595374252153,122.79564029610222,119.9113500675816,121.30345916748047,1588500,0.0,0
2014-02-03,120.94858914307021,122.8866099031583,117.40011411534,117.77316284179688,3184000,0.0,0
2014-02-04,117.8095635817609,119.12886782414562,116.61764015139676,118.66484069824219,2387000,0.0,0
2014-02-05,118.14619915944013,119.11974933055447,117.54568379213725,118.25537872314453,2009200,0.0,0
2014-02-06,118.41010052422874,119.975073003101,118.33730949224982,119.04700469970703,1908400,0.0,0
2014-02-07,120.02963812533137,121.0759933759698,119.0742751168239,119.8840560913086,2390500,0.0,0
2014-02-10,119.5292003744533,120.15701070514667,117.68217183011923,118.17350769042969,3602500,0.0,0
2014-02-11,118.65573180716808,121.72197845686931,118.40097021580532,121.14875793457031,3256000,0.0,0
2014-02-12,121.15788825965289,121.74929623287241,119.87497250836594,121.0123062133789,1895700,0.0,0
2014-02-13,120.02964112216256,121.3216504685723,119.19256523083233,121.07599639892578,1780700,0.0,0
2014-02-14,120.99408818561325,122.4225857848145,120.89400227813121,121.849365234375,1436200,0.0,0
2014-02-18,122.21329866839466,122.62273589618337,120.40265898386305,120.8211898803711,2360500,0.0,0
