index,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-21 09:30:00-05:00,271.6600036621094,273.5,268.510009765625,269.4150085449219,1446445,0.0,0
2020-12-21 10:30:00-05:00,269.30999755859375,270.9800109863281,269.0950012207031,269.7699890136719,665692,0.0,0
2020-12-21 11:30:00-05:00,269.74700927734375,271.33990478515625,269.74700927734375,271.0846862792969,357866,0.0,0
2020-12-21 12:30:00-05:00,271.081298828125,272.1499938964844,270.44000244140625,271.4100036621094,567130,0.0,0
2020-12-21 13:30:00-05:00,271.3399963378906,271.9800109863281,270.4599914550781,271.2898864746094,610067,0.0,0
2020-12-21 14:30:00-05:00,271.2886962890625,271.5899963378906,270.70001220703125,271.55999755859375,484731,0.0,0
2020-12-21 15:30:00-05:00,271.5299987792969,271.95001220703125,270.3500061035156,271.7799987792969,519730,0.0,0
2020-12-22 09:30:00-05:00,272.5,273.0400085449219,268.55889892578125,270.1499938964844,884901,0.0,0
2020-12-22 10:30:00-05:00,270.1000061035156,270.5,268.852294921875,269.239990234375,556495,0.0,0
2020-12-22 11:30:00-05:00,269.2200012207031,270.0799865722656,268.2799987792969,269.79998779296875,479864,0.0,0
2020-12-22 12:30:00-05:00,269.7900085449219,272.8999938964844,269.7900085449219,272.25,401159,0.0,0
2020-12-22 13:30:00-05:00,272.123291015625,272.7698974609375,271.30999755859375,272.6700134277344,288691,0.0,0
2020-12-22 14:30:00-05:00,272.6499938964844,272.82000732421875,271.5299987792969,272.0299987792969,328953,0.0,0
2020-12-22 15:30:00-05:00,272.0,273.3399963378906,271.9085998535156,273.2799987792969,379382,0.0,0
2020-12-23 09:30:00-05:00,274.30999755859375,276.6400146484375,272.0799865722656,272.7069091796875,691073,0.0,0
2020-12-23 10:30:00-05:00,272.7200012207031,273.9100036621094,272.70001220703125,272.7900085449219,214107,0.0,0
2020-12-23 11:30:00-05:00,272.9200134277344,273.0199890136719,271.260009765625,271.42999267578125,317801,0.0,0
2020-12-23 12:30:00-05:00,271.3868103027344,272.375,271.3868103027344,271.9800109863281,190108,0.0,0
2020-12-23 13:30:00-05:00,272.0050048828125,272.6600036621094,271.3299865722656,272.1050109863281,227367,0.0,0
2020-12-23 14:30:00-05:00,272.0899963378906,272.4100036621094,271.3949890136719,272.1856994628906,235996,0.0,0
2020-12-23 15:30:00-05:00,272.1499938964844,272.2200012207031,270.6199951171875,270.75,302074,0.0,0
2020-12-24 09:30:00-05:00,271.3599853515625,272.0299987792969,269.1499938964844,269.7283020019531,429861,0.0,0
2020-12-24 10:30:00-05:00,269.7449951171875,270.1000061035156,268.44000244140625,268.5419921875,371378,0.0,0
2020-12-24 11:30:00-05:00,268.6300048828125,268.760009765625,267.19000244140625,267.7900085449219,337659,0.0,0
2020-12-24 13:00:00-05:00,267.7200012207031,268.989990234375,267.42010498046875,268.85009765625,0,0.0,0
2020-12-28 09:30:00-05:00,269.8399963378906,270.10369873046875,265.5199890136719,266.8999938964844,700468,0.0,0
2020-12-28 10:30:00-05:00,266.9049987792969,267.0400085449219,264.67010498046875,265.0299987792969,553201,0.0,0
2020-12-28 11:30:00-05:00,265.0799865722656,265.30999755859375,263.57000732421875,264.1000061035156,399650,0.0,0
2020-12-28 12:30:00-05:00,264.090087890625,264.5899963378906,262.95001220703125,263.17999267578125,429990,0.0,0
2020-12-28 13:30:00-05:00,263.19500732421875,263.7200012207031,261.80999755859375,263.0799865722656,508565,0.0,0
2020-12-28 14:30:00-05:00,263.06500244140625,263.70001220703125,262.79998779296875,263.0899963378906,431880,0.0,0
2020-12-28 15:30:00-05:00,263.089111328125,263.3500061035156,262.44000244140625,262.8500061035156,438968,0.0,0
2020-12-29 09:30:00-05:00,263.95001220703125,265.45001220703125,261.1400146484375,262.3844909667969,640365,0.0,0
2020-12-29 10:30:00-05:00,262.42999267578125,263.67498779296875,261.6000061035156,263.1700134277344,399075,0.0,0
2020-12-29 11:30:00-05:00,263.1600036621094,263.20001220703125,261.29998779296875,261.5050048828125,256016,0.0,0
2020-12-29 12:30:00-05:00,261.505615234375,261.6499938964844,259.6700134277344,260.4200134277344,420601,0.0,0
2020-12-29 13:30:00-05:00,260.3999938964844,261.4578857421875,260.1000061035156,261.2200012207031,241461,0.0,0
2020-12-29 14:30:00-05:00,261.20001220703125,261.510009765625,260.8599853515625,261.3599853515625,273478,0.0,0
2020-12-29 15:30:00-05:00,261.3500061035156,262.0299987792969,261.32000732421875,261.6700134277344,336052,0.0,0
2020-12-30 09:30:00-05:00,262.20001220703125,262.6842041015625,259.7001037597656,260.1499938964844,553047,0.0,0
2020-12-30 10:30:00-05:00,260.0552062988281,260.6700134277344,258.93499755859375,259.3800048828125,446249,0.0,0
2020-12-30 11:30:00-05:00,259.2699890136719,259.69989013671875,258.3599853515625,259.57989501953125,388903,0.0,0
2020-12-30 12:30:00-05:00,259.5299987792969,260.0799865722656,258.7099914550781,259.5299987792969,362299,0.0,0
2020-12-30 13:30:00-05:00,259.4200134277344,260.3660888671875,259.2850036621094,260.32000732421875,245434,0.0,0
2020-12-30 14:30:00-05:00,260.31500244140625,260.9049987792969,259.6199951171875,260.8699951171875,244996,0.0,0
2020-12-30 15:30:00-05:00,260.8599853515625,260.9700012207031,259.95001220703125,260.1499938964844,330199,0.0,0
2020-12-31 09:30:00-05:00,259.6000061035156,260.1600036621094,257.7699890136719,258.1600036621094,480807,0.0,0
2020-12-31 10:30:00-05:00,258.2099914550781,258.6499938964844,257.5899963378906,258.07501220703125,292903,0.0,0
2020-12-31 11:30:00-05:00,258.0849914550781,259.8599853515625,257.8999938964844,259.8500061035156,284978,0.0,0
2020-12-31 12:30:00-05:00,259.8450012207031,260.45989990234375,259.239990234375,259.2925109863281,207722,0.0,0
