Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,eps
2012-12-31,81.75493903164887,83.08539245508406,81.50152064721038,83.01298522949219,1451700.0,0.0,0,1.39
2013-01-10,88.09950538218591,88.42533111572266,87.48406444676728,88.42533111572266,2009700.0,0.0,0,1.39
2013-01-15,88.80543848097183,89.41183350246718,88.46150758718423,89.30322265625,1655900.0,0.0,0,1.39
2013-01-25,92.10895679045298,93.09548653041372,91.60211987752491,92.83301544189453,2081000.0,0.0,0,1.39
2013-01-30,92.33520750389778,92.44381835344971,91.46634142288366,91.74691772460938,2373000.0,0.0,0,1.39
2013-02-04,92.71534369939597,94.21775583376528,92.71534369939597,93.57515716552734,3306900.0,0.0,0,1.39
2013-02-14,95.80163801881119,96.71576046045708,95.4305629873373,96.4442367553711,1660600.0,0.0,0,1.39
2013-02-19,96.48949243460149,97.1954457774688,96.30848123570948,97.14114379882812,1093900.0,0.0,0,1.39
2013-03-01,95.13189302746594,95.9917066278066,94.40783438129012,95.37625885009766,1449100.0,0.0,0,1.39
2013-03-06,98.72500285382677,99.08703210869507,97.53935687150472,97.78372955322266,1716700.0,0.0,0,1.39
2013-03-07,,,,,,0.14,0,1.39
2013-03-11,97.59344607676131,99.37874836615862,96.30657397937817,97.3396987915039,1372700.0,0.0,0,1.39
2013-03-21,89.51878816970995,89.70909859480666,86.36506267654507,87.45255279541016,9159800.0,0.0,0,1.23
2013-03-26,88.20472429123285,89.10190385539515,88.05066448089951,88.55815887451172,2532800.0,0.0,0,1.23
2013-04-05,86.01161456700044,86.86347915815111,85.3681752934067,86.54629516601562,2878100.0,0.0,0,1.23
2013-04-10,86.5372197251173,89.02033274966928,86.4919116829444,88.7665786743164,3138600.0,0.0,0,1.23
2013-04-15,86.6278602694965,87.08098226755205,85.42256100937938,85.83036804199219,3107000.0,0.0,0,1.23
2013-04-25,85.73973466185959,86.03879680381101,84.48912058746113,85.45880126953125,2326400.0,0.0,0,1.23
2013-04-30,85.04193241302221,85.57661996062839,84.3622494228385,85.19599914550781,1981000.0,0.0,0,1.23
2013-05-10,90.76035577473854,91.67566433011422,90.2800474668377,90.73316955566406,2278900.0,0.0,0,1.23
2013-05-15,91.10470430081612,91.41283084291052,90.43408570556511,90.87814331054688,2054200.0,0.0,0,1.23
2013-05-20,90.67876046830503,92.03812628902482,90.26188911297535,91.69375610351562,2390900.0,0.0,0,1.23
2013-05-30,87.67910413341355,87.9962881402249,86.8906693901172,87.47066497802734,2947600.0,0.0,0,1.23
