Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,eps
2010-06-28,1.2666670083999634,2.0280001163482666,1.1693329811096191,1.2799999713897705,739680000,0,0,
2010-07-05,1.3333330154418945,1.3333330154418945,0.9986670017242432,1.159999966621399,383259000,0,0,
2010-07-12,1.196666955947876,1.4333330392837524,1.1266670227050781,1.3760000467300415,231583500,0,0,
2010-07-19,1.4246670007705688,1.4833329916000366,1.2999999523162842,1.4193329811096191,107635500,0,0,
2010-07-26,1.4333330392837524,1.4333330392837524,1.303333044052124,1.329332947731018,45780000,0,0,
2010-08-02,1.3666670322418213,1.4786670207977295,1.301332950592041,1.305999994277954,65995500,0,0,
2010-08-09,1.3266669511795044,1.3320000171661377,1.1593329906463623,1.2213330268859863,63249000,0,0,
2010-08-16,1.2300000190734863,1.305999994277954,1.2173329591751099,1.273332953453064,36151500,0,0,
2010-08-23,1.2726670503616333,1.3593330383300781,1.237333059310913,1.3133330345153809,46168500,0,0,
2010-08-30,1.3133330345153809,1.4199999570846558,1.2886669635772705,1.4033329486846924,35257500,0,0,
2010-09-06,1.3739999532699585,1.4033329486846924,1.3173329830169678,1.3446669578552246,19419000,0,0,
2010-09-13,1.3926670551300049,1.5440000295639038,1.3200000524520874,1.348667025566101,83746500,0,0,
2010-09-20,1.378000020980835,1.4366669654846191,1.2999999523162842,1.340000033378601,59301000,0,0,
2010-09-27,1.3600000143051147,1.476667046546936,1.3366669416427612,1.3733329772949219,95938500,0,0,
2010-10-04,1.3619999885559082,1.418666958808899,1.3533329963684082,1.3619999885559082,25467000,0,0,
2010-10-11,1.3626669645309448,1.4019999504089355,1.335332989692688,1.369333028793335,19693500,0,0,
2010-10-18,1.3680000305175781,1.3966670036315918,1.3333330154418945,1.3813329935073853,19480500,0,0,
2010-10-25,1.3960000276565552,1.4579999446868896,1.3673330545425415,1.4559999704360962,24610500,0,0,
2010-11-01,1.4626669883728027,1.6886670589447021,1.4033329486846924,1.6293330192565918,60538500,0,0,
2010-11-08,1.6333329677581787,2.0333330631256104,1.6019999980926514,1.9893330335617065,138012000,0,0,
2010-11-15,2.01466703414917,2.196000099182129,1.8946670293807983,2.065999984741211,102406500,0,0,-0.37
2010-11-22,2.1046669483184814,2.4000000953674316,2.0999999046325684,2.3546669483184814,73246500,0,0,-0.37
