Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-12-31,74.84990395273731,75.32099240015131,74.04105564034447,74.17437744140625,1984200,0.0,0
2010-01-04,74.84990395273731,75.55209482428073,73.87217231716835,74.17437744140625,3215100,0.0,0
2010-01-05,74.16551003330684,75.18768023192166,73.45442862599882,75.14324188232422,2493300,0.0,0
2010-01-06,74.95658244105783,75.65877344624562,74.31661054866518,74.52104187011719,2491000,0.0,0
2010-01-07,74.52995065940561,74.52995065940561,73.24112295546556,73.71221160888672,3093200,0.0,0
2010-01-08,74.73435694008482,75.78319806848552,73.72995415206113,75.54320526123047,4351200,0.0,0
2010-01-11,76.07652572107456,78.47642029387835,75.90764914879597,77.55201721191406,6131900,0.0,0
2010-01-12,76.83205895712568,78.82307750261494,76.0854227642077,76.95649719238281,3345100,0.0,0
2010-01-13,77.28535621081488,77.62312290156584,75.68543335540649,76.28096008300781,2855700,0.0,0
2010-01-14,76.06765647510457,76.84095033223583,75.63211582626816,76.69873809814453,2104300,0.0,0
2010-01-15,76.74315132878947,77.15202747370397,75.48987887684079,75.64987182617188,4369700,0.0,0
2010-01-19,75.5254519897783,76.67206727532324,75.5254519897783,76.35208129882812,2289200,0.0,0
2010-01-20,75.32986765096689,75.37431276330979,73.84549312537388,74.71656036376953,2793100,0.0,0
2010-01-21,74.97435455124673,75.08990917310447,72.26337123989431,72.53002166748047,2865500,0.0,0
2010-01-22,72.2811360438549,72.76111489020902,71.27674000954596,71.3656234741211,2551800,0.0,0
2010-01-25,72.19225701247962,72.19225701247962,70.35234137915637,71.7211685180664,1878500,0.0,0
2010-01-26,71.51673664522917,72.20115366481521,70.67233343451227,71.78339385986328,2272300,0.0,0
2010-01-27,71.77449984868336,71.79227383078545,69.87236503916628,71.4811782836914,3523900,0.0,0
2010-01-28,71.97893043392602,71.97893043392602,69.67681006276345,70.2812271118164,1974200,0.0,0
2010-01-29,70.82342802634038,71.730050247232,69.59681989657552,69.6412582397461,3139500,0.0,0
2010-02-01,70.05013361843214,71.75672753910668,70.00569527145397,71.7033920288086,3056600,0.0,0
2010-02-02,72.05892807915933,73.37442648616131,71.42784662909303,73.17887878417969,3217400,0.0,0
2010-02-03,72.5833410648859,73.64106572117035,71.91670497184928,72.9922103881836,2593700,0.0,0
2010-02-04,72.31669681819456,72.65445672430347,69.99680225799119,70.08568572998047,3830100,0.0,0
2010-02-05,70.08568009417966,70.44122073492088,66.81471840583312,68.165771484375,5535300,0.0,0
2010-02-08,68.28131931053208,69.1257223985905,66.93915661288649,68.165771484375,2966800,0.0,0
2010-02-09,68.68129283830785,70.85897485153674,68.40575208476949,70.41455078125,4694400,0.0,0
2010-02-10,70.36122917371738,70.47677700237512,68.90351183699343,69.58792877197266,2196800,0.0,0
2010-02-11,69.66792475971805,70.91231369039218,68.83241199967004,70.69010162353516,2272800,0.0,0
2010-02-12,69.68569455691572,69.93457094761261,68.89462026589788,69.81902313232422,2902000,0.0,0
2010-02-16,70.14789868909449,71.2856233061183,70.14789868909449,71.08119201660156,2649200,0.0,0
2010-02-17,71.01898016652456,71.54339740580839,70.15679623487209,71.05453491210938,2484400,0.0,0
2010-02-18,70.7789946285793,71.45452130160899,70.54789893050665,71.1967544555664,1714300,0.0,0
2010-02-19,71.19671983312733,73.27662757396247,71.19671983312733,72.67221069335938,3000000,0.0,0
2010-02-22,73.10780776260317,73.8988825867643,72.45894520838122,73.20558166503906,2218800,0.0,0
2010-02-23,72.93887122236,73.88105479781655,71.92558495439779,72.4322280883789,2217300,0.0,0
2010-02-24,72.64559115519532,74.31662390002765,72.64559115519532,73.84553527832031,3083400,0.0,0
2010-02-25,72.47669926346067,74.01440319605953,71.34785799923482,73.93441009521484,3007100,0.0,0
2010-02-26,73.88996368819066,75.53433862296886,73.16999866750669,75.33879089355469,3030000,0.0,0
2010-03-01,75.48097472872645,76.84091115931061,75.40098165933794,76.27204895019531,2419000,0.0,0
2010-03-02,76.83204706207053,77.43646416033361,75.73876070000124,75.91653442382812,3169300,0.0,0
2010-03-03,76.2809451554571,78.04086741151582,76.138732983003,76.56537628173828,3579600,0.0,0
2010-03-04,77.53423331607183,77.75644537136321,75.96985854803589,76.76093292236328,2448200,0.0,0
2010-03-05,77.34756608656774,77.99642824551998,77.0009158368753,77.28534698486328,1817600,0.0,0
2010-03-08,77.56090012862782,77.8097765533989,76.56538764816949,77.0364761352539,1924700,0.0,0
2010-03-09,76.96526828716748,77.7306428007559,76.21768354855976,77.2945556640625,2023300,0.11,0
2010-03-10,77.43696753298816,78.62063280461714,77.32126607749665,77.65946197509766,2557400,0.0,0
2010-03-11,77.08098191500318,77.42807273232805,76.21770231653136,76.97418212890625,4330500,0.0,0
2010-03-12,77.0097558583381,77.15215552468861,75.47009850836449,76.6982650756836,3605200,0.0,0
2010-03-15,76.7160949326067,78.16676330566406,76.67160011005444,78.16676330566406,2509100,0.0,0
2010-03-16,78.35363954716075,79.15462085585328,78.03324702368374,78.87872314453125,2798400,0.0,0
2010-03-17,79.25253760773194,80.55190457442559,79.25253760773194,79.9200210571289,4885800,0.0,0
2010-03-18,78.18453586697689,82.73232224079221,77.42805621596844,82.47422790527344,13233200,0.0,0
2010-03-19,81.03247833251953,82.02924908511832,80.41839150101383,81.03247833251953,5613000,0.0,0
2010-03-22,80.54300645784687,80.98799544380182,79.6708250577782,79.81322479248047,3904200,0.0,0
2010-03-23,79.79538738627377,81.88683319199028,79.77758403355011,81.54863739013672,4116000,0.0,0
2010-03-24,81.36178160106992,81.43298146582958,80.18701099250686,80.31160736083984,4458000,0.0,0
2010-03-25,81.1481630490146,81.8245479696333,80.10689081976639,80.9345703125,5720000,0.0,0
2010-03-26,81.15706084781118,81.77114078468902,80.40057444341225,81.29945373535156,3777100,0.0,0
2010-03-29,81.65546452157956,82.26064970734463,80.84558145077979,82.08265686035156,3423400,0.0,0
2010-03-30,82.34075384801444,82.97264414393089,81.59317565734156,82.60774993896484,3979900,0.0,0
2010-03-31,82.02925615040333,83.35532802511715,81.52196905155057,83.12393188476562,4168500,0.0,0
2010-04-01,83.66679041440965,84.12957574749142,81.60204279375678,82.02922821044922,2527800,0.0,0
2010-04-05,81.98479470265026,82.43867869847955,81.57540554308147,82.28738403320312,2091900,0.0,0
2010-04-06,81.958045406544,82.62552870005366,81.66435791779305,82.20724487304688,1794300,0.0,0
2010-04-07,81.90466058230058,82.18945322316404,80.27599948455382,80.69429016113281,2522400,0.0,0
2010-04-08,80.49847177515052,80.93456569103763,79.9377883275689,80.73876953125,2344000,0.0,0
2010-04-09,80.52521670803384,81.55758771211453,80.34721702457603,81.21939849853516,1876000,0.0,0
2010-04-12,81.05028377255738,81.6109673822704,80.60529484072386,80.82778930664062,1542300,0.0,0
2010-04-13,80.712071289459,80.94346057830778,80.02678473020228,80.73876953125,1358600,0.0,0
2010-04-14,81.09479614601234,83.86262821260975,80.78329842038782,83.66683197021484,4753400,0.0,0
2010-04-15,84.81488542064166,86.99532827260283,84.81488542064166,85.09967803955078,4342800,0.0,0
2010-04-16,84.76147860605352,84.89497662591747,83.1328244916856,83.5422134399414,3812200,0.0,0
2010-04-19,83.05273450064867,83.89821076058013,81.81566580538443,82.3674545288086,2866100,0.0,0
2010-04-20,83.07053378336217,83.26633000742288,81.47747932030639,81.91356658935547,3546600,0.0,0
2010-04-21,81.86016813772311,82.32295364630026,81.09478662008244,81.43297576904297,2628500,0.0,0
2010-04-22,80.99688365672884,81.82456330457997,80.00900772897131,81.61986541748047,3302100,0.0,0
2010-04-23,81.81568344480979,82.61666505795799,81.25499971060293,82.59886169433594,2879700,0.0,0
2010-04-26,82.7946317780637,83.64900963197249,82.11824676413907,82.32294464111328,2075900,0.0,0
2010-04-27,81.63766554505915,82.50983997558994,79.59071391505219,79.84880828857422,2996400,0.0,0
2010-04-28,80.42728200746173,81.36175445821253,79.79539869600436,80.84556579589844,2439400,0.0,0
2010-04-29,81.40626630006865,82.58993834329053,81.23716835389655,82.3941421508789,2325600,0.0,0
2010-04-30,82.2517460272303,83.47991972757961,80.00900497570949,80.10690307617188,2653600,0.0,0
2010-05-03,80.70317332742002,82.53652510803052,80.3827808311981,82.29623413085938,2985000,0.0,0
2010-05-04,81.01465161566814,81.20154607789273,78.62060994195356,79.53729248046875,3572300,0.0,0
2010-05-05,78.71853104028453,79.77760675937888,78.18454573628432,78.8164291381836,2224600,0.0,0
2010-05-06,78.27355356145814,79.45722579763981,72.5331988244752,76.5291976928711,4072400,0.0,0
2010-05-07,76.68049667932524,76.68049667932524,72.80019261579436,73.99275970458984,4864000,0.0,0
2010-05-10,77.45476841839341,78.72743696980297,76.6270887760083,78.06885528564453,3517000,0.0,0
2010-05-11,77.36579543357134,79.75983866222704,76.82290825688739,78.41596984863281,2894900,0.0,0
2010-05-12,78.86982538991923,80.02679231377142,78.31803677731867,79.8843994140625,1779400,0.0,0
2010-05-13,79.51952013988803,79.75981796359792,78.0243570689996,78.30025482177734,1891100,0.0,0
2010-05-14,77.69505334299025,77.80184631784563,75.65700366294719,76.4579849243164,2682100,0.0,0
2010-05-17,76.65376299626718,77.39244598329826,74.75811328243043,76.44017028808594,2356000,0.0,0
2010-05-18,76.50245902332674,77.2678401558789,74.55340627996846,74.8115005493164,3215000,0.0,0
2010-05-19,74.10845238429948,75.39002265767978,73.08498329152219,74.8382339477539,2960600,0.0,0
2010-05-20,73.4676644730395,74.01944632113823,72.10599283984934,72.17719268798828,3747500,0.0,0
2010-05-21,71.32285044018955,74.1796795686979,70.67317017448231,73.92158508300781,4250000,0.0,0
2010-05-24,73.56556837191481,74.28644821873154,72.45309611942389,72.5064926147461,2364300,0.0,0
2010-05-25,70.40615297455257,71.99031256730694,69.67637136025024,71.83011627197266,4349900,0.0,0
2010-05-26,72.47977545156182,73.61004397752261,72.09708482497857,72.65776824951172,3179400,0.0,0
2010-05-27,74.01055777546021,75.01623025414371,73.09387492959011,74.9005355834961,2609600,0.0,0
2010-05-28,74.79372782392542,75.31881141546012,73.57445591257833,74.30423736572266,2313900,0.0,0
2010-06-01,73.41425340786728,74.23303799466738,72.26618144082337,72.34628295898438,2904400,0.0,0
2010-06-02,72.91589293685985,74.23306327639841,72.52430047024163,74.15296173095703,2242000,0.0,0
2010-06-03,74.61573804347158,75.5146175533966,73.5655707219647,74.74034118652344,2195100,0.0,0
2010-06-04,73.16511601144171,73.53001037754584,70.1658866639362,70.63758087158203,3875300,0.0,0
2010-06-07,71.13591664298286,71.13591664298286,68.03879131118052,68.10108947753906,4042700,0.0,0
2010-06-08,68.59058797430383,70.3171470589612,67.6650102583015,70.02345275878906,3405300,0.0,0
2010-06-09,70.64643840335006,71.42072156754489,68.63509337634807,69.01778411865234,3436000,0.0,0
2010-06-10,70.43281870431976,71.50078898677005,69.99673163115132,71.42959594726562,2725300,0.0,0
2010-06-11,70.77992933688944,71.85680159906995,70.14804594949383,71.75890350341797,2406100,0.0,0
2010-06-14,72.24839823736919,73.42316866439991,71.86570751091264,72.5064926147461,3507100,0.0,0
2010-06-15,73.17496800431742,74.11082599633716,72.75606027074686,73.98604583740234,3561500,0.12,0
2010-06-16,72.55106073373454,73.13040101993919,69.44936625990556,69.58306121826172,15058000,0.0,0
2010-06-17,69.96630852173377,69.9841313408189,68.74523801417988,69.61870574951172,7910200,0.0,0
2010-06-18,69.93957636143314,70.25152671986794,69.44045578793747,70.14456939697266,3733300,0.0,0
2010-06-21,71.02696144194981,71.38347229892337,69.53850073404945,70.03762817382812,3346100,0.0,0
2010-06-22,69.98412982915283,70.37629984062771,67.6311233603178,67.91633605957031,4665900,0.0,0
2010-06-23,68.12131311364946,68.82543321716676,67.23893768266151,68.263916015625,4015900,0.0,0
2010-06-24,67.93416817676541,68.9235012511849,67.46178526375577,67.70243072509766,4112700,0.0,0
2010-06-25,67.8450404799724,67.95199099612105,66.32984243446154,67.70243072509766,8014300,0.0,0
2010-06-28,67.55983932320554,68.22830736347468,66.78441394849024,66.9626693725586,3176200,0.0,0
2010-06-29,65.96442512510036,66.1961558058744,63.228163009737216,63.73619842529297,5349400,0.0,0
2010-06-30,63.700547779111965,64.08380305429095,62.37252653256508,62.4883918762207,4570400,0.0,0
2010-07-01,63.023154590315244,64.34226760920784,62.19425409871555,64.17292022705078,6562400,0.0,0
2010-07-02,64.5205329120839,64.70770314216354,63.29946221107859,63.647071838378906,4719000,0.0,0
2010-07-06,64.37794392570413,64.80575974455971,62.44383752792885,63.01426315307617,5745100,0.0,0
2010-07-07,63.28163257530638,64.98400088464575,62.898377345455636,64.96617126464844,4839800,0.0,0
2010-07-08,65.50094831492348,66.34767851695823,64.73443780782205,65.67029571533203,3219300,0.0,0
2010-07-09,65.83962290773124,66.27635329052079,64.6363754530976,66.15157318115234,3500500,0.0,0
2010-07-12,67.03396506159545,67.20331245122298,65.58116383481449,66.09811401367188,2902600,0.0,0
2010-07-13,66.98940888294577,69.23545834117817,66.94484163019978,68.88785552978516,5278600,0.0,0
2010-07-14,68.63829700040371,70.51892087453561,68.54916929262663,70.17131805419922,5260100,0.0,0
2010-07-15,70.18912033240527,70.23368757325373,67.95197948193574,68.82544708251953,3884300,0.0,0
2010-07-16,68.45111984700682,68.62046043464402,66.28528344715991,66.49919128417969,3024200,0.0,0
2010-07-19,66.7665696701064,67.04286752862436,65.68810226103892,66.8378677368164,2248000,0.0,0
2010-07-20,66.04461950001468,67.77372511013859,65.29593880285155,67.6578598022461,2303800,0.0,0
