index,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-03 09:30:00-04:00,3480.510009765625,3481.1201171875,3436.25,3471.989990234375,1393187,0,0
2021-05-03 10:30:00-04:00,3471.989990234375,3477.699951171875,3402.0,3405.909912109375,1246145,0,0
2021-05-03 11:30:00-04:00,3405.25,3419.820068359375,3397.00341796875,3398.067138671875,681439,0,0
2021-05-03 12:30:00-04:00,3397.9951171875,3408.654052734375,3384.10009765625,3398.20556640625,691907,0,0
2021-05-03 13:30:00-04:00,3397.10498046875,3409.14990234375,3393.0,3398.3701171875,462145,0,0
2021-05-03 14:30:00-04:00,3398.85009765625,3401.85009765625,3381.0,3387.89990234375,488971,0,0
2021-05-03 15:30:00-04:00,3388.057373046875,3388.25,3372.701171875,3386.489990234375,657362,0,0
2021-05-04 09:30:00-04:00,3352.0029296875,3367.97509765625,3318.0,3335.489990234375,1505140,0,0
2021-05-04 10:30:00-04:00,3335.75,3335.75,3296.3701171875,3308.840087890625,836001,0,0
2021-05-04 11:30:00-04:00,3309.409912109375,3309.599853515625,3276.5,3293.507080078125,742537,0,0
2021-05-04 12:30:00-04:00,3292.8701171875,3296.469970703125,3272.1298828125,3287.68994140625,547345,0,0
2021-05-04 13:30:00-04:00,3286.8701171875,3293.951904296875,3276.02001953125,3284.010009765625,428547,0,0
2021-05-04 14:30:00-04:00,3282.822509765625,3301.39990234375,3282.155029296875,3288.864990234375,460799,0,0
2021-05-04 15:30:00-04:00,3288.070068359375,3315.0,3285.738037109375,3312.64990234375,580300,0,0
2021-05-05 09:30:00-04:00,3338.85498046875,3354.695068359375,3295.6298828125,3311.77001953125,1209484,0,0
2021-05-05 10:30:00-04:00,3312.27001953125,3326.889892578125,3303.4599609375,3307.344970703125,402664,0,0
2021-05-05 11:30:00-04:00,3306.5,3317.47998046875,3298.7099609375,3303.409912109375,324228,0,0
2021-05-05 12:30:00-04:00,3303.419921875,3305.805908203125,3285.8798828125,3291.93994140625,346861,0,0
