Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,eps
2012-12-31,2.200000047683716,2.363332986831665,2.200000047683716,2.293333053588867,48085500,0,0,-0.92
2013-01-07,2.319999933242798,2.319999933242798,2.140666961669922,2.194000005722046,73645500,0,0,-0.92
2013-01-14,2.2053329944610596,2.3233330249786377,2.190000057220459,2.301332950592041,133789500,0,0,-0.92
2013-01-21,2.303999900817871,2.51466703414917,2.2839999198913574,2.4653329849243164,101140500,0,0,-0.92
2013-01-28,2.4573330879211426,2.580667018890381,2.4573330879211426,2.553333044052124,95740500,0,0,-0.92
2013-02-04,2.559999942779541,2.6666669845581055,2.50600004196167,2.615999937057495,100017000,0,0,-0.92
2013-02-11,2.5320000648498535,2.609999895095825,2.4633328914642334,2.4693329334259033,142540500,0,0,-0.92
2013-02-18,2.4906671047210693,2.6433329582214355,2.3026669025421143,2.4073328971862793,261127500,0,0,-0.92
2013-02-25,2.4100000858306885,2.450000047683716,2.25333309173584,2.309999942779541,166845000,0,0,-0.65
2013-03-04,2.318000078201294,2.629333019256592,2.313333034515381,2.564666986465454,105976500,0,0,-0.65
2013-03-11,2.5913329124450684,2.632667064666748,2.3473329544067383,2.3526670932769775,134658000,0,0,-0.65
2013-03-18,2.353332996368408,2.4706668853759766,2.328000068664551,2.441333055496216,81361500,0,0,-0.65
2013-03-25,2.4733328819274902,2.568000078201294,2.4513330459594727,2.5260000228881836,99630000,0,0,-0.65
2013-04-01,2.8239998817443848,3.111999988555908,2.680666923522949,2.757999897003174,453175500,0,0,-0.65
2013-04-08,2.7980000972747803,3.0093328952789307,2.688667058944702,2.9166669845581055,181395000,0,0,-0.65
2013-04-15,2.9000000953674316,3.3253331184387207,2.8340001106262207,3.188667058944702,200398500,0,0,-0.65
2013-04-22,3.240000009536743,3.582667112350464,3.183332920074463,3.413332939147949,250818000,0,0,-0.65
2013-04-29,3.450666904449463,3.878667116165161,3.413332939147949,3.636667013168335,275013000,0,0,-0.65
2013-05-06,3.7593328952789307,5.400000095367432,3.6746668815612793,5.117332935333252,1122228000,0,0,-0.65
2013-05-13,5.3993330001831055,6.474667072296143,5.207333087921143,6.099999904632568,1756135500,0,0,0.12
2013-05-20,6.074666976928711,6.53000020980835,5.5366668701171875,6.4720001220703125,810915000,0,0,0.12
2013-05-27,6.769999980926514,7.659999847412109,6.51533317565918,6.517333030700684,1141456500,0,0,0.12
2013-06-03,6.507999897003174,6.860000133514404,5.883333206176758,6.802667140960693,906645000,0,0,0.12
2013-06-10,6.595333099365234,6.834667205810547,6.269999980926514,6.686666965484619,575124000,0,0,0.12
2013-06-17,6.906667232513428,7.142000198364258,6.5,6.636666774749756,693982500,0,0,0.12
2013-06-24,6.433332920074463,7.349999904632568,6.353332996368408,7.157332897186279,510969000,0,0,0.12
2013-07-01,7.2906670570373535,8.12600040435791,7.27666711807251,8.005999565124512,518896500,0,0,0.12
2013-07-08,8.091333389282227,8.662667274475098,7.921332836151123,8.65999984741211,612678000,0,0,0.12
2013-07-15,8.868666648864746,8.883999824523926,6.966667175292969,7.97866678237915,1284175500,0,0,0.12
2013-07-22,7.992667198181152,8.711999893188477,7.970666885375977,8.62600040435791,589809000,0,0,0.12
2013-07-29,8.621333122253418,9.216667175292969,8.545332908630371,9.199999809265137,611266500,0,0,0.12
2013-08-05,9.333999633789062,10.592000007629395,8.824000358581543,10.199999809265137,1107628500,0,0,0.12
2013-08-12,9.961999893188477,10.033332824707031,9.0,9.466667175292969,789633000,0,0,0.2
2013-08-19,9.562000274658203,10.819999694824219,9.522000312805176,10.78933334350586,663697500,0,0,0.2
2013-08-26,11.010000228881836,11.533332824707031,10.683333396911621,11.266667366027832,1154137500,0,0,0.2
2013-09-02,11.5600004196167,11.579999923706055,11.010000228881836,11.131333351135254,582627000,0,0,0.2
2013-09-09,10.874667167663574,11.19333267211914,10.567333221435547,11.03600025177002,610590000,0,0,0.2
2013-09-16,11.199999809265137,12.388667106628418,10.890666961669922,12.22599983215332,712617000,0,0,0.2
2013-09-23,12.298666954040527,12.751999855041504,11.807332992553711,12.726667404174805,528454500,0,0,0.2
2013-09-30,12.600000381469727,12.966667175292969,11.199999809265137,12.065333366394043,1135297500,0,0,0.2
2013-10-07,12.163999557495117,12.4486665725708,10.766667366027832,11.91333293914795,866314500,0,0,0.2
2013-10-14,11.666666984558105,12.586000442504883,11.609999656677246,12.226667404174805,593839500,0,0,0.2
2013-10-21,12.218667030334473,12.22599983215332,10.676667213439941,11.310667037963867,819906000,0,0,0.2
2013-10-28,11.345333099365234,11.366666793823242,10.199999809265137,10.811332702636719,703044000,0,0,0.2
2013-11-04,11.0,12.095333099365234,8.821332931518555,9.196666717529297,1671327000,0,0,0.2
2013-11-11,9.399999618530273,9.694666862487793,8.940667152404785,9.029999732971191,956175000,0,0,0.12
2013-11-18,9.017999649047852,9.029999732971191,7.861999988555908,8.092000007629395,1197067500,0,0,0.12
2013-11-25,8.300000190734863,8.706000328063965,7.739999771118164,8.485333442687988,693549000,0,0,0.12
2013-12-02,8.423333168029785,9.662667274475098,8.26200008392334,9.157333374023438,956689500,0,0,0.12
2013-12-09,9.133333206176758,10.119999885559082,8.947333335876465,9.84333324432373,724608000,0,0,0.12
2013-12-16,9.898667335510254,10.326666831970215,9.273332595825195,9.549332618713379,733572000,0,0,0.12
2013-12-23,9.65666675567627,10.533332824707031,9.506667137145996,10.074666976928711,418750500,0,0,0.12
2013-12-30,10.074666976928711,10.320667266845703,9.770000457763672,9.970666885375977,294199500,0,0,0.12
2014-01-06,10.0,10.24666690826416,9.483332633972168,9.714667320251465,440797500,0,0,0.12
