Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,eps
2017-10-31,39.12502093109403,39.33802736887277,39.056860561119386,39.176143646240234,6560500.0,0.0,0,0.5
2017-11-10,39.36360461923098,39.73849491552446,39.31248188555491,39.65329360961914,8022900.0,0.0,0,0.5
2017-11-15,40.31786690947296,40.43715002011657,39.85777212537248,39.88333511352539,12419100.0,0.0,0,0.5
2017-11-20,38.89498407940669,39.09094964861881,38.69901525997367,38.733097076416016,19160900.0,0.0,0,0.5
2017-11-30,38.77577742015011,39.3770861074493,38.68128563369141,39.31695556640625,17147600.0,0.37,0,0.5
2017-12-05,39.72927296204986,39.89248393076199,39.56606199333773,39.73786163330078,13670800.0,0.0,0,0.5
2017-12-15,39.763633655975354,39.8753027650477,39.54888083209586,39.677730560302734,21181600.0,0.0,0,0.5
2017-12-20,39.69491343915983,39.77222459123229,39.48016060305505,39.58324432373047,7311000.0,0.0,0,0.5
2018-01-04,39.136558031408335,39.70350538765023,39.04206625922331,39.58324432373047,12709400.0,0.0,0,0.5
2018-01-09,39.51452493651041,39.82376956900815,39.462983072137966,39.71209716796875,9962400.0,0.0,0,0.5
2018-01-19,40.36495213022713,40.5882936800836,40.26186839010674,40.510982513427734,16187400.0,0.0,0,0.5
2018-01-24,40.82879612627751,41.189582488642074,40.78584622708029,41.08650207519531,15964500.0,0.0,0,0.5
2018-01-29,41.412936418437404,41.627689256048306,40.87176162700308,40.9748420715332,11662600.0,0.0,0,0.5
2018-02-08,38.329093453842006,38.329093453842006,36.997626241093506,37.02339553833008,23295300.0,0.0,0,0.5
2018-02-13,37.72777571714538,38.14869270705754,37.530203506163964,37.95970916748047,13163200.0,0.0,0,0.5
2018-02-23,37.43571570863655,37.848040757935436,37.29827074866872,37.83086013793945,8277200.0,0.0,0,0.39
2018-02-28,37.65046606479168,37.71918526338368,37.126468658447266,37.126468658447266,11929400.0,0.0,0,0.39
2018-03-05,37.427123926282164,37.744957205447605,37.36699339446352,37.70200729370117,11992700.0,0.0,0,0.39
2018-03-14,,,,,,0.39,0,0.39
2018-03-15,38.02615309003301,38.13014346476904,37.74017542726593,37.84416580200195,12456700.0,0.0,0,0.39
2018-03-20,37.540865192771975,37.67952014994825,37.272219766957654,37.4022102355957,13559800.0,0.0,0,0.39
2018-04-04,37.384875295524694,38.47678589824885,37.35887852596283,38.338130950927734,13563300.0,0.0,0,0.39
2018-04-09,38.15614243219932,38.39879106163442,37.939493877293266,37.982826232910156,11913400.0,0.0,0,0.39
2018-04-19,38.42478903639611,38.53744721410571,38.14747914187609,38.3987922668457,10370400.0,0.0,0,0.39
2018-04-24,38.112815588577966,38.216805975329976,37.029572751343046,37.324214935302734,18523900.0,0.0,0,0.47
2018-05-04,36.214980064708044,36.83026128334483,36.19764778034987,36.70893859863281,10946200.0,0.0,0,0.47
2018-05-09,36.37096147959293,36.59627452848982,36.11098056174961,36.20630645751953,9295200.0,0.0,0,0.47
2018-05-14,36.61361321057582,36.67427455379836,36.31030649446313,36.4316291809082,10715500.0,0.0,0,0.47
2018-05-24,36.743588295162354,36.804249612965336,36.561601035959534,36.674259185791016,9269600.0,0.0,0,0.47
2018-05-29,36.50095397854247,37.13356747263624,36.483621694428166,36.98624801635742,14826900.0,0.0,0,0.47
2018-06-08,37.75750438456306,38.13014010918453,37.748839898178566,38.08681106567383,12078800.0,0.0,0,0.47
2018-06-13,38.43345607214193,38.58077882288152,38.260139855923484,38.286136627197266,16745000.0,0.0,0,0.47
2018-06-14,,,,,,0.39,0,0.47
2018-06-18,38.36482624656858,38.43476949914186,37.945156725418315,38.07630157470703,12161900.0,0.0,0,0.47
2018-06-28,37.80526007009799,38.18995622799622,37.74405514917873,38.006351470947266,12668900.0,0.0,0,0.47
2018-07-03,38.522200127731175,38.75826484276444,38.46099853515625,38.46099853515625,8214300.0,0.0,0,0.47
2018-07-13,39.08176025876391,39.15170350805015,38.88066883111547,39.11673355102539,5585900.0,0.0,0,0.47
2018-07-18,39.51016474879544,39.597597964695886,39.204156831234265,39.4489631652832,7351600.0,0.0,0,0.47
2018-07-23,39.58885238580618,39.65879895748467,39.14295466468216,39.300331115722656,9055700.0,0.0,0,0.47
2018-08-02,40.638025380780974,40.76917352785192,40.375732421875,40.375732421875,12009700.0,0.0,0,0.61
2018-08-07,40.67300803881103,40.751696278142084,40.332026780122,40.655521392822266,8632900.0,0.0,0,0.61
2018-08-17,40.471915770360795,40.856611968395804,40.42820082391719,40.742950439453125,8885700.0,0.0,0,0.61
2018-08-22,40.515625751231774,40.550599038194996,40.14841290859031,40.15715789794922,7159100.0,0.0,0,0.61
2018-08-27,40.2620796129209,40.2620796129209,39.833668465730845,39.94732666015625,9581200.0,0.0,0,0.61
2018-09-06,39.693782127440116,40.21836820471114,39.60634889107032,40.017276763916016,11439400.0,0.0,0,0.61
2018-09-11,40.30579453550503,40.34951281743578,40.113448103003655,40.2358512878418,9278300.0,0.0,0,0.61
2018-09-13,,,,,,0.39,0,0.61
2018-09-21,41.1247793215326,41.168866105779344,40.895526025285875,41.071876525878906,19240300.0,0.0,0,0.61
2018-09-26,40.357657772588084,40.62218183682749,40.18130727522649,40.42819595336914,10162600.0,0.0,0,0.61
2018-10-01,40.7103537315781,40.86906883632391,40.6045447829495,40.76325988769531,9364700.0,0.0,0,0.61
2018-10-11,40.38410733585302,40.53400642906467,39.237834200470544,39.36127853393555,17677900.0,0.0,0,0.61
2018-10-16,39.6963517686847,40.207764586284824,39.55527202276676,40.110774993896484,10442500.0,0.0,0,0.61
2018-10-26,40.88670167760491,40.98369460931503,40.05785879830993,40.48991394042969,21458000.0,0.0,0,0.61
2018-10-31,41.883089251405515,42.394505429427454,41.63620053848813,42.21815490722656,25309400.0,0.0,0,0.58
