index,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-05-03 09:30:00-04:00,703.7999877929688,706.0,689.25,696.0009155273438,8507265,0,0
2021-05-03 10:30:00-04:00,696.239990234375,697.2199096679688,684.3450927734375,684.77001953125,4704707,0,0
2021-05-03 11:30:00-04:00,684.5,689.780029296875,682.4099731445312,688.3300170898438,3517735,0,0
2021-05-03 12:30:00-04:00,687.989990234375,688.2479248046875,682.760009765625,682.760009765625,2300714,0,0
2021-05-03 13:30:00-04:00,682.9089965820312,685.219970703125,680.5,683.27001953125,2507745,0,0
2021-05-03 14:30:00-04:00,683.4000244140625,689.4298706054688,681.2769775390625,686.7553100585938,3172950,0,0
2021-05-03 15:30:00-04:00,686.7009887695312,687.489990234375,683.5,684.7899780273438,1753244,0,0
2021-05-04 09:30:00-04:00,680.4400024414062,683.4464111328125,658.590087890625,671.7000122070312,9245894,0,0
2021-05-04 10:30:00-04:00,671.6199951171875,674.5700073242188,660.6599731445312,664.3099975585938,5108992,0,0
2021-05-04 11:30:00-04:00,664.3624267578125,666.7999877929688,657.7009887695312,665.0,4145554,0,0
2021-05-04 12:30:00-04:00,665.0999755859375,668.0,660.0,666.1168212890625,2449843,0,0
2021-05-04 13:30:00-04:00,666.1199951171875,668.8599853515625,660.8900146484375,664.7335205078125,2632955,0,0
2021-05-04 14:30:00-04:00,664.8143920898438,668.97998046875,663.5,665.9915161132812,2326736,0,0
2021-05-04 15:30:00-04:00,666.0399780273438,674.1799926757812,664.9000244140625,674.1799926757812,2284023,0,0
2021-05-05 09:30:00-04:00,679.7664794921875,685.2954711914062,667.5595703125,671.47998046875,7421497,0,0
2021-05-05 10:30:00-04:00,671.4249877929688,683.0,671.3983154296875,675.52001953125,3383176,0,0
2021-05-05 11:30:00-04:00,675.52001953125,682.0,672.6900024414062,673.2100219726562,2231962,0,0
2021-05-05 12:30:00-04:00,673.2852172851562,674.5,668.5800170898438,673.7852172851562,2053885,0,0
2021-05-05 13:30:00-04:00,673.7896118164062,675.4299926757812,670.030029296875,673.0800170898438,1699148,0,0
2021-05-05 14:30:00-04:00,673.0,674.3499755859375,667.3400268554688,669.0499877929688,2331385,0,0
2021-05-05 15:30:00-04:00,669.2254028320312,673.2999877929688,668.5,671.280029296875,1583289,0,0
2021-05-06 09:30:00-04:00,677.8400268554688,680.864990234375,656.1599731445312,659.0358276367188,8213786,0,0
2021-05-06 10:30:00-04:00,659.0399780273438,663.8300170898438,650.0,658.869873046875,5288109,0,0
2021-05-06 11:30:00-04:00,658.75,669.5999755859375,657.22998046875,669.3300170898438,3848325,0,0
2021-05-06 12:30:00-04:00,669.4000244140625,669.77001953125,662.2999877929688,663.989990234375,2340113,0,0
2021-05-06 13:30:00-04:00,663.760009765625,665.4400024414062,655.590576171875,656.03369140625,2315609,0,0
2021-05-06 14:30:00-04:00,656.0,660.2899780273438,652.72998046875,658.8493041992188,2995390,0,0
2021-05-06 15:30:00-04:00,658.8200073242188,664.5,657.6300048828125,663.7000122070312,1959264,0,0
2021-05-07 09:30:00-04:00,664.0501098632812,679.7100219726562,660.219970703125,675.3599853515625,6921055,0,0
2021-05-07 10:30:00-04:00,675.489990234375,690.0,675.0800170898438,677.3308715820312,3906807,0,0
2021-05-07 11:30:00-04:00,677.4600219726562,678.1798706054688,670.58837890625,671.1900024414062,2317330,0,0
2021-05-07 12:30:00-04:00,671.2249755859375,674.5499267578125,667.6704711914062,668.239990234375,2152021,0,0
2021-05-07 13:30:00-04:00,668.2899780273438,670.8699951171875,664.0999755859375,670.378173828125,2381961,0,0
2021-05-07 14:30:00-04:00,670.47998046875,674.4406127929688,665.3001098632812,671.219970703125,2766669,0,0
2021-05-07 15:30:00-04:00,671.4000244140625,673.0,669.010009765625,672.3699951171875,2116113,0,0
2021-05-10 09:30:00-04:00,664.0,664.52001953125,645.5499877929688,648.0,7863580,0,0
2021-05-10 10:30:00-04:00,647.7999877929688,649.2899780273438,640.530029296875,646.0399780273438,4954680,0,0
2021-05-10 11:30:00-04:00,645.881103515625,648.47998046875,640.6729736328125,645.2349853515625,3227000,0,0
2021-05-10 12:30:00-04:00,645.2449951171875,645.3800048828125,638.010009765625,638.1849975585938,3303794,0,0
2021-05-10 13:30:00-04:00,638.22998046875,639.748291015625,632.2642822265625,635.4299926757812,4089465,0,0
2021-05-10 14:30:00-04:00,635.3099975585938,637.8599853515625,631.0,632.0,3325027,0,0
2021-05-10 15:30:00-04:00,632.1099853515625,633.1300048828125,627.610107421875,629.0399780273438,3249378,0,0
2021-05-11 09:30:00-04:00,599.239990234375,625.5999755859375,595.5999755859375,604.4299926757812,18562356,0,0
2021-05-11 10:30:00-04:00,604.510009765625,618.4000244140625,600.2999877929688,615.3800048828125,8443518,0,0
2021-05-11 11:30:00-04:00,615.4500122070312,621.8800048828125,610.5800170898438,614.4100952148438,5066587,0,0
2021-05-11 12:30:00-04:00,614.409423828125,620.6005249023438,609.2501220703125,620.1859741210938,3494753,0,0
2021-05-11 13:30:00-04:00,620.2545166015625,624.9882202148438,615.5499877929688,622.8800048828125,4047031,0,0
2021-05-11 14:30:00-04:00,622.7000122070312,627.0999145507812,615.890380859375,624.4000244140625,3803208,0,0
2021-05-11 15:30:00-04:00,624.510009765625,625.056884765625,616.780029296875,617.0399780273438,2469778,0,0
2021-05-12 09:30:00-04:00,602.489990234375,620.4099731445312,601.7999877929688,604.7542114257812,8732968,0,0
2021-05-12 10:30:00-04:00,604.5399780273438,608.22998046875,599.0,602.635009765625,5011772,0,0
2021-05-12 11:30:00-04:00,602.4500122070312,602.9500122070312,592.0599975585938,596.8699951171875,4901470,0,0
2021-05-12 12:30:00-04:00,596.7899780273438,606.8400268554688,595.760009765625,601.7941284179688,3389370,0,0
2021-05-12 13:30:00-04:00,601.3709106445312,604.7360229492188,597.760009765625,600.3699951171875,2488820,0,0
2021-05-12 14:30:00-04:00,600.25,602.739990234375,591.0,593.0,4305289,0,0
2021-05-12 15:30:00-04:00,593.0,594.4000244140625,586.7650146484375,589.7999877929688,3587598,0,0
2021-05-13 09:30:00-04:00,601.5449829101562,606.4598999023438,587.5,590.8599853515625,10844254,0,0
2021-05-13 10:30:00-04:00,591.0,592.75,572.7000122070312,574.27001953125,7905584,0,0
2021-05-13 11:30:00-04:00,573.7000122070312,578.989990234375,567.969970703125,575.7999267578125,6514544,0,0
2021-05-13 12:30:00-04:00,575.823486328125,579.8300170898438,565.6500854492188,565.6599731445312,4977862,0,0
2021-05-13 13:30:00-04:00,565.6599731445312,574.5700073242188,559.6500244140625,572.0098876953125,6073530,0,0
2021-05-13 14:30:00-04:00,571.9099731445312,577.0,565.4000244140625,569.125,4426553,0,0
2021-05-13 15:30:00-04:00,568.97998046875,574.3419799804688,568.97998046875,571.5900268554688,2675688,0,0
2021-05-14 09:30:00-04:00,582.0,586.409912109375,570.4600219726562,585.0046997070312,9365657,0,0
2021-05-14 10:30:00-04:00,584.7999877929688,592.8699951171875,583.469970703125,584.4500122070312,6630024,0,0
2021-05-14 11:30:00-04:00,584.2100219726562,587.739990234375,578.5,583.6179809570312,3726719,0,0
2021-05-14 12:30:00-04:00,583.6162719726562,586.0,577.4199829101562,580.7899780273438,2518789,0,0
2021-05-14 13:30:00-04:00,580.8400268554688,583.719970703125,575.510009765625,583.39208984375,3035680,0,0
2021-05-14 14:30:00-04:00,583.4000244140625,591.4500122070312,583.4000244140625,588.9400024414062,4406837,0,0
2021-05-14 15:30:00-04:00,588.8599853515625,591.1699829101562,586.6500244140625,589.719970703125,2723837,0,0
2021-05-17 09:30:00-04:00,579.6099853515625,589.72998046875,573.3046264648438,577.6799926757812,8732546,0,0
2021-05-17 10:30:00-04:00,577.4000244140625,584.1744995117188,575.0,576.7899780273438,4381227,0,0
2021-05-17 11:30:00-04:00,576.7050170898438,580.8699951171875,573.5,575.47998046875,3161365,0,0
2021-05-17 12:30:00-04:00,575.5800170898438,576.5999755859375,566.219970703125,568.7100219726562,3995748,0,0
2021-05-17 13:30:00-04:00,568.7899780273438,569.0,561.9299926757812,562.2100219726562,4299153,0,0
2021-05-17 14:30:00-04:00,562.1900024414062,568.948974609375,561.2000122070312,565.8410034179688,4178511,0,0
2021-05-17 15:30:00-04:00,565.989990234375,576.8870239257812,565.989990234375,576.8300170898438,2851990,0,0
2021-05-18 09:30:00-04:00,568.0,586.75,563.3800048828125,586.6671752929688,10112883,0,0
2021-05-18 10:30:00-04:00,586.5050048828125,596.25,583.5399780273438,594.4400024414062,6545346,0,0
2021-05-18 11:30:00-04:00,594.530029296875,595.8200073242188,583.22998046875,585.4201049804688,5219360,0,0
