Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-15 09:30:00-05:00,195.8800048828125,197.75,194.41000366210938,195.6199951171875,7431285,0,0
2022-11-15 09:35:00-05:00,195.69000244140625,197.55999755859375,195.11000061035156,195.19000244140625,2290497,0,0
2022-11-15 09:40:00-05:00,195.19000244140625,198.9499969482422,195.14010620117188,197.25819396972656,3103661,0,0
2022-11-15 09:45:00-05:00,197.19000244140625,198.0,195.5,196.7100067138672,2121957,0,0
2022-11-15 09:50:00-05:00,196.7100067138672,197.99000549316406,196.62379455566406,197.1085968017578,1736400,0,0
2022-11-15 09:55:00-05:00,197.16000366210938,199.67999267578125,197.1475067138672,199.4600067138672,2664130,0,0
2022-11-15 10:00:00-05:00,199.4499969482422,200.5500030517578,198.79269409179688,200.16099548339844,2766718,0,0
2022-11-15 10:05:00-05:00,200.11000061035156,200.44090270996094,198.61000061035156,199.1699981689453,1886805,0,0
2022-11-15 10:10:00-05:00,199.1699981689453,199.3300018310547,198.10000610351562,198.4250030517578,1522817,0,0
2022-11-15 10:15:00-05:00,198.44000244140625,199.1291046142578,197.8524932861328,198.2299041748047,1465469,0,0
2022-11-15 10:20:00-05:00,198.14500427246094,199.4499969482422,197.72000122070312,199.39810180664062,1390449,0,0
2022-11-15 10:25:00-05:00,199.3520050048828,200.82369995117188,199.22000122070312,200.08999633789062,2010261,0,0
2022-11-15 10:30:00-05:00,200.11990356445312,200.3300018310547,199.41000366210938,200.32269287109375,1241200,0,0
2022-11-15 10:35:00-05:00,200.302001953125,200.52999877929688,198.67999267578125,199.3134002685547,1414283,0,0
2022-11-15 10:40:00-05:00,199.39990234375,199.8699951171875,198.92999267578125,199.7100067138672,1044932,0,0
2022-11-15 10:45:00-05:00,199.6999969482422,199.85000610351562,197.9600067138672,198.39999389648438,1251793,0,0
2022-11-15 10:50:00-05:00,198.39630126953125,198.45989990234375,197.41009521484375,198.1584014892578,1341049,0,0
2022-11-15 10:55:00-05:00,198.1894989013672,198.3699951171875,197.50999450683594,197.86570739746094,824859,0,0
2022-11-15 11:00:00-05:00,197.83999633789062,199.0487060546875,197.02999877929688,198.82119750976562,1391367,0,0
2022-11-15 11:05:00-05:00,198.7899932861328,200.19000244140625,198.69000244140625,199.52000427246094,1398526,0,0
2022-11-15 11:10:00-05:00,199.47999572753906,200.17999267578125,199.3000030517578,200.1199951171875,1033502,0,0
2022-11-15 11:15:00-05:00,200.14920043945312,200.1999969482422,198.3699951171875,198.83999633789062,982141,0,0
2022-11-15 11:20:00-05:00,198.84669494628906,199.60000610351562,198.5500030517578,198.57650756835938,786971,0,0
2022-11-15 11:25:00-05:00,198.61000061035156,198.99000549316406,198.11000061035156,198.40040588378906,674366,0,0
2022-11-15 11:30:00-05:00,198.4199981689453,199.44000244140625,198.3704071044922,199.02000427246094,940399,0,0
2022-11-15 11:35:00-05:00,199.0399932861328,199.10000610351562,197.77999877929688,198.135498046875,788113,0,0
2022-11-15 11:40:00-05:00,198.10000610351562,198.47999572753906,197.6999969482422,198.1468963623047,776193,0,0
2022-11-15 11:45:00-05:00,198.19000244140625,198.8300018310547,198.1699981689453,198.4868927001953,615253,0,0
2022-11-15 11:50:00-05:00,198.4499969482422,198.6123046875,197.77999877929688,198.2104034423828,428111,0,0
2022-11-15 11:55:00-05:00,198.2698974609375,199.0,197.9199981689453,198.9499053955078,564311,0,0
2022-11-15 12:00:00-05:00,198.92999267578125,198.9499969482422,197.2100067138672,197.84860229492188,898722,0,0
2022-11-15 12:05:00-05:00,197.82000732421875,198.15769958496094,197.44000244140625,198.14999389648438,539048,0,0
2022-11-15 12:10:00-05:00,198.1199951171875,198.41709899902344,197.77000427246094,198.09500122070312,522906,0,0
2022-11-15 12:15:00-05:00,198.1199951171875,198.5,197.85400390625,198.3000030517578,384157,0,0
